obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1.23766e+18,129.5777165,29.04539998,25.40071,21.92014,19.56422,18.92485,18.5644,3606.0,301.0,2.0,37.0,5.01498e+18,1.0,0.4664853,4454.0,55536.0,800.0
1.23766e+18,135.6885486,32.36543236,19.77462,18.29778,17.87563,17.65845,17.66204,3606.0,301.0,2.0,78.0,1.43e+18,1.0,0.049568,1271.0,52974.0,628.0
1.23767e+18,169.863745,27.79838512,24.98477,21.998,20.30022,18.3646,17.31518,5112.0,301.0,6.0,392.0,2.4951e+18,0.0,7.99e-05,2216.0,53795.0,376.0
1.23765e+18,216.7386149,3.708190502,26.25848,21.962,20.22898,19.7197,19.31304,2190.0,301.0,2.0,232.0,6.57532e+17,1.0,0.3630285,584.0,52049.0,22.0
1.23765e+18,222.879539,3.359325321,20.54891,18.77037,17.51467,17.01419,16.62887,2190.0,301.0,2.0,273.0,6.62092e+17,1.0,0.1833921,588.0,52045.0,230.0
1.23765e+18,6.291804013,15.29240195,24.36881,22.74608,20.75183,19.90575,19.35456,1904.0,301.0,4.0,191.0,6.96282e+18,1.0,0.5043948,6184.0,56267.0,943.0
1.24e+18,263.0604632,34.13579959,17.84751,16.52499,15.95014,15.68786,15.5457,5327.0,301.0,4.0,76.0,2.53677e+18,0.0,-0.000368276,2253.0,54551.0,445.0
1.23766e+18,244.9043201,24.95609665,24.38507,21.25443,19.49255,18.78668,18.41773,3927.0,301.0,4.0,120.0,5.32213e+18,1.0,0.3778846,4727.0,55693.0,4.0
1.23768e+18,338.7927186,20.33371814,25.72364,23.03721,21.04014,19.72521,18.91054,8102.0,301.0,3.0,96.0,5.65782e+18,1.0,0.6592138,5025.0,55836.0,645.0
1.23766e+18,181.4076355,54.4684317,20.63578,20.41439,20.31782,20.00517,19.82034,2821.0,301.0,2.0,189.0,9.26508e+18,0.0,1.69534,8229.0,57430.0,166.0
1.23766e+18,144.8116911,46.92047672,24.45142,21.51859,20.46167,19.93067,19.51852,2821.0,301.0,2.0,28.0,8.23729e+18,0.0,-0.000186219,7316.0,56710.0,755.0
1.23768e+18,344.1731191,19.13264576,23.33889,21.98714,20.46255,19.46317,18.94339,8096.0,301.0,4.0,128.0,5.66015e+18,1.0,0.63022,5027.0,56218.0,931.0
1.23768e+18,344.7363945,19.21243647,25.25439,22.75798,21.25602,20.01969,19.5348,8096.0,301.0,4.0,132.0,6.89967e+18,1.0,0.5368775,6128.0,56236.0,557.0
1.23768e+18,345.4177658,19.3134168,27.15929,22.70051,21.00303,19.87887,19.46968,8096.0,301.0,4.0,136.0,6.8997e+18,1.0,0.5405381,6128.0,56236.0,679.0
1.23765e+18,2.172225938,16.19665602,21.5802,20.57191,20.3905,20.20049,20.35182,1739.0,301.0,6.0,316.0,6.95597e+18,0.0,2.89748,6178.0,56213.0,578.0
1.23765e+18,167.6970195,-2.448301392,22.45479,21.62992,21.44386,21.35073,20.83829,1140.0,301.0,3.0,99.0,4.24804e+18,0.0,0.00046142,3773.0,55240.0,70.0
1.23768e+18,338.7670717,20.22490516,22.55764,23.12675,21.87608,20.6733,19.82829,8102.0,301.0,3.0,95.0,8.54004e+18,1.0,0.695454,7585.0,57190.0,329.0
1.23768e+18,29.98416518,10.84376415,19.15626,17.8138,16.79765,16.2748,15.88608,7773.0,301.0,2.0,506.0,5.24222e+18,0.0,0.1403166,4656.0,55828.0,123.0
1.23766e+18,137.2969378,43.66577476,22.79371,22.47182,21.2807,20.13826,19.31719,2777.0,301.0,3.0,206.0,9.32471e+18,1.0,0.680968,8282.0,57041.0,37.0
1.23766e+18,116.562614,27.52112922,19.75681,18.48689,17.47693,16.9563,16.61813,2777.0,301.0,3.0,51.0,1.19238e+18,1.0,0.1463097,1059.0,52618.0,193.0
1.23766e+18,136.7230978,43.4895958,19.39632,17.27617,16.17484,15.65449,15.20023,2777.0,301.0,3.0,203.0,9.35769e+17,1.0,0.119708,831.0,52294.0,531.0
1.23766e+18,119.125577,30.24383019,25.62371,22.70023,21.12361,19.93859,19.25019,2777.0,301.0,3.0,74.0,4.22442e+18,1.0,0.6291084,3752.0,55236.0,159.0
1.23766e+18,139.0216404,10.84679253,22.92909,22.60838,20.95995,19.55458,18.62085,3830.0,301.0,4.0,147.0,5.96953e+18,0.0,-0.000137334,5302.0,55896.0,39.0
1.23768e+18,6.92376243,-7.171385604,27.36843,22.43094,20.83237,19.63248,18.86167,8067.0,301.0,4.0,15.0,8.05155e+18,1.0,0.6554138,7151.0,56598.0,855.0
1.23768e+18,7.422320376,-7.092414458,21.7794,20.64518,18.97875,18.36097,17.95331,8067.0,301.0,4.0,18.0,8.0526e+18,1.0,0.3134138,7152.0,56660.0,608.0
1.23768e+18,353.0493562,2.058503831,22.59323,22.02358,21.86487,21.92594,22.55944,7717.0,301.0,3.0,283.0,4.82122e+18,0.0,0.53741,4282.0,55507.0,440.0
1.23766e+18,207.9757918,7.515927906,18.98802,17.92512,17.56229,17.41123,17.41349,3841.0,301.0,5.0,286.0,2.03238e+18,0.0,-2.13e-05,1805.0,53875.0,458.0
1.23767e+18,164.1158186,23.56505075,20.67499,19.86842,19.77686,19.74236,19.43085,5137.0,301.0,4.0,335.0,7.22613e+18,0.0,2.308915,6418.0,56354.0,382.0
1.23766e+18,116.0958893,30.45661151,20.16698,20.08098,20.14427,19.85855,19.66567,2825.0,301.0,5.0,57.0,1.15855e+19,0.0,2.050636,10290.0,58099.0,69.0
1.23768e+18,336.9000742,18.1343554,21.83943,21.77629,20.60705,19.80544,19.55602,8096.0,301.0,4.0,82.0,5.65659e+18,1.0,0.5490854,5024.0,55854.0,243.0
1.23765e+18,1.450489567,16.18984861,20.56053,18.51112,17.4491,16.99342,16.61498,1739.0,301.0,6.0,312.0,8.45673e+17,1.0,0.1133807,751.0,52251.0,445.0
1.23768e+18,0.897616927,-8.05245344,24.55362,21.62312,20.58913,19.78403,19.89672,8100.0,301.0,2.0,326.0,8.04804e+18,1.0,0.6165675,7148.0,56591.0,373.0
1.23768e+18,346.5385253,-1.831567186,22.54264,21.88185,20.5309,19.73092,19.27667,8038.0,301.0,5.0,129.0,4.91023e+18,1.0,0.4907817,4361.0,55831.0,646.0
1.23768e+18,347.3297384,-1.753196014,22.57449,22.28132,20.28931,19.36939,18.81012,8038.0,301.0,5.0,135.0,4.91028e+18,1.0,0.4816059,4361.0,55831.0,849.0
1.23766e+18,184.9315004,7.664289815,20.18216,18.35232,17.27345,16.83153,16.47283,3841.0,301.0,4.0,134.0,1.8308e+18,1.0,0.1373082,1626.0,53472.0,319.0
1.23766e+18,198.6633483,7.316756481,25.32373,22.30239,20.49459,19.5481,18.78767,3841.0,301.0,4.0,225.0,5.45e+18,1.0,0.5038501,4840.0,55690.0,591.0
1.23768e+18,336.8458991,19.98816058,22.24721,19.30773,17.92509,17.39431,17.07972,8102.0,301.0,3.0,83.0,6.88836e+18,1.0,0.2128639,6118.0,56189.0,366.0
1.23768e+18,329.5320046,18.50314166,23.20142,21.65676,20.38945,19.48816,18.9276,8102.0,301.0,3.0,36.0,5.65226e+18,0.0,-0.000172228,5020.0,55852.0,895.0
1.23768e+18,330.9304162,18.76884312,25.2542,22.60953,21.0792,19.95091,19.54768,8102.0,301.0,3.0,45.0,5.65324e+18,1.0,0.5991167,5021.0,55863.0,333.0
1.23768e+18,331.0818191,18.82351478,22.64225,20.81143,19.0024,18.40315,17.95367,8102.0,301.0,3.0,46.0,5.66124e+18,1.0,0.3423518,5028.0,55836.0,782.0
1.23768e+18,345.0282098,21.08373087,21.62115,21.34279,20.16104,18.65479,17.66638,8102.0,301.0,3.0,135.0,7.42091e+18,0.0,-7.89e-05,6591.0,56535.0,363.0
1.23768e+18,22.82819558,11.479543,21.00585,19.00955,17.46504,16.80119,16.35259,7773.0,301.0,2.0,459.0,5.25354e+18,1.0,0.2151138,4666.0,55832.0,317.0
1.23768e+18,316.825682,7.865024986,23.53811,23.37748,21.15316,19.82874,19.44676,7773.0,301.0,2.0,25.0,4.59272e+18,1.0,0.6264167,4079.0,55363.0,617.0
1.23768e+18,40.49767767,3.560160934,23.20226,24.53431,23.82936,22.09652,22.75254,7718.0,301.0,2.0,259.0,1.06016e+19,1.0,0.5301569,9416.0,58098.0,314.0
1.23767e+18,242.7101015,17.8369965,20.23238,19.24946,19.04356,18.94587,18.91817,4671.0,301.0,1.0,99.0,3.70325e+18,0.0,-0.000275899,3289.0,54910.0,599.0
1.23767e+18,241.056947,18.48223578,20.32845,19.4245,19.06592,18.87761,18.87157,4671.0,301.0,1.0,88.0,3.70318e+18,0.0,0.000164848,3289.0,54910.0,364.0
1.23767e+18,160.7244709,25.20411955,22.75712,22.79135,22.28076,21.63456,21.83693,5112.0,301.0,3.0,335.0,1.17783e+19,1.0,0.8744593,10461.0,58142.0,962.0
1.23766e+18,6.125301287,-1.169407719,24.20276,21.75866,20.16875,19.16595,18.59111,4263.0,301.0,1.0,156.0,4.75141e+18,1.0,0.5021392,4220.0,55447.0,395.0
1.23766e+18,253.903288,21.64624399,22.23756,22.52513,20.68222,19.46133,18.83153,3926.0,301.0,4.0,202.0,4.70409e+18,1.0,0.6598983,4178.0,55653.0,303.0
1.23766e+18,136.129033,32.76938051,22.93348,20.57471,18.853,18.21338,17.80852,3606.0,301.0,2.0,82.0,6.5405e+18,1.0,0.3264136,5809.0,56353.0,544.0
1.23768e+18,341.7962244,20.75688464,22.41543,22.18979,20.56977,19.67478,19.26723,8102.0,301.0,3.0,115.0,6.8906e+18,1.0,0.4833596,6120.0,56206.0,347.0
1.23766e+18,242.895108,26.35413005,18.45179,16.53581,15.60624,15.17542,14.84507,3927.0,301.0,4.0,104.0,1.56842e+18,1.0,0.07519736,1393.0,52824.0,152.0
1.23766e+18,254.3174856,18.45263092,19.01066,17.92526,17.26291,16.91928,16.64811,3927.0,301.0,4.0,192.0,1.76433e+18,1.0,0.03282385,1567.0,53172.0,166.0
1.23766e+18,238.1899641,29.17720376,20.40665,18.22079,17.13235,16.68729,16.34318,3927.0,301.0,4.0,71.0,1.56622e+18,1.0,0.141691,1391.0,52817.0,334.0
1.23765e+18,179.7502037,-2.673389921,20.85931,19.81905,19.72314,19.69964,19.64133,1140.0,301.0,3.0,179.0,4.25144e+18,0.0,0.000756407,3776.0,55209.0,170.0
1.23765e+18,189.8541471,-2.636599144,16.58941,15.12915,14.56525,14.38807,14.31969,1140.0,301.0,3.0,247.0,3.26182e+18,0.0,0.000104294,2897.0,54585.0,319.0
1.23766e+18,241.4590468,27.24533052,18.25378,16.58313,15.89249,15.52189,15.30048,3927.0,301.0,4.0,94.0,1.56742e+18,1.0,0.04541309,1392.0,52822.0,593.0
1.23766e+18,244.7729047,25.20518652,21.64464,18.87211,17.81801,17.34803,16.99254,3927.0,301.0,4.0,118.0,1.77446e+18,1.0,0.1109725,1576.0,53496.0,139.0
1.23768e+18,12.27257455,-8.260558093,19.3772,17.42771,16.41689,16.00279,15.66193,8095.0,301.0,2.0,381.0,8.05593e+18,1.0,0.1137839,7155.0,56629.0,418.0
1.23766e+18,181.0716073,54.33957169,20.51585,20.24112,20.2057,19.90496,19.80293,2821.0,301.0,2.0,187.0,7.53013e+18,0.0,1.621598,6688.0,56412.0,402.0
1.23766e+18,182.7731945,54.42137895,21.52916,21.66393,21.72251,21.77715,21.13445,2821.0,301.0,2.0,194.0,9.24827e+18,0.0,2.081617,8214.0,57867.0,482.0
1.23768e+18,338.5802286,20.21664912,22.12341,21.55746,20.58542,19.85185,19.40779,8102.0,301.0,3.0,94.0,6.8895e+18,1.0,0.6489189,6119.0,56181.0,433.0
1.23768e+18,346.5019246,12.66310264,22.28893,21.60472,21.37432,21.39408,20.87335,7773.0,301.0,5.0,222.0,6.92902e+18,0.0,2.701146,6154.0,56237.0,832.0
1.23768e+18,327.7840794,9.458564974,23.03421,21.76178,20.05691,18.89577,18.4569,7773.0,301.0,2.0,98.0,4.61069e+18,1.0,0.573716,4095.0,55497.0,487.0
1.23768e+18,5.24539637,12.04978632,26.19394,23.96235,21.2559,19.88415,19.21673,7773.0,301.0,2.0,344.0,6.96945e+18,1.0,0.6742269,6190.0,56210.0,481.0
1.23766e+18,338.1475803,-0.243602104,20.14869,19.24574,18.69993,18.42369,18.31868,4192.0,301.0,3.0,210.0,4.24552e+17,1.0,0.2086649,377.0,52145.0,320.0
1.23766e+18,235.2159434,30.77876451,24.28438,21.98381,20.70392,19.78396,19.39429,3927.0,301.0,4.0,50.0,5.31673e+18,1.0,0.4861198,4722.0,55735.0,839.0
1.23766e+18,251.0647535,20.79603961,18.27611,17.07667,16.60136,16.33783,16.16579,3927.0,301.0,4.0,166.0,1.76665e+18,1.0,0.0323952,1569.0,53168.0,424.0
1.23766e+18,232.5869424,32.17321231,19.03692,17.14964,16.19931,15.74957,15.4193,3927.0,301.0,4.0,33.0,1.56163e+18,1.0,0.09138044,1387.0,53118.0,40.0
1.23766e+18,229.2830273,33.52074333,20.41988,18.59942,17.66353,17.25764,16.90723,3927.0,301.0,4.0,12.0,1.56063e+18,1.0,0.1115472,1386.0,53116.0,484.0
1.23768e+18,354.438295,32.19565345,19.26509,18.22012,17.82656,17.64138,17.58769,8111.0,301.0,4.0,49.0,8.73711e+18,0.0,-0.000424118,7760.0,58080.0,472.0
1.23766e+18,132.3677285,40.84110788,22.92736,24.14672,21.71825,20.6274,19.96332,2777.0,301.0,3.0,175.0,9.33937e+18,1.0,0.6480679,8295.0,57401.0,95.0
1.23767e+18,343.6384881,23.7716558,23.76551,22.51311,20.61219,19.72001,19.1272,4880.0,301.0,4.0,106.0,7.41754e+18,1.0,0.5773105,6588.0,56536.0,397.0
1.23766e+18,139.420929,44.95587529,25.42519,22.29782,20.52947,19.53461,19.04271,2777.0,301.0,3.0,219.0,5.27732e+18,1.0,0.5249239,4687.0,56369.0,837.0
1.23766e+18,127.5910367,37.47453409,22.59955,21.02378,19.52688,18.65291,18.18871,2777.0,301.0,3.0,142.0,4.23586e+18,1.0,0.4159483,3762.0,55507.0,826.0
1.23768e+18,329.9996234,3.726587912,22.99822,22.15485,22.08356,22.02047,22.12553,7765.0,301.0,3.0,122.0,1.27556e+19,0.0,1.865205,11329.0,58426.0,1000.0
1.23766e+18,211.9374232,48.84434965,24.46953,23.57676,21.76145,20.48442,19.83298,3838.0,301.0,3.0,90.0,9.56925e+18,1.0,0.6988617,8499.0,57431.0,821.0
1.23768e+18,348.7029987,2.030856673,24.88311,21.48462,19.59986,19.5388,19.68916,7717.0,301.0,3.0,254.0,1.03e+19,0.0,4.11414,9174.0,58070.0,803.0
1.23768e+18,5.558010114,-3.102494069,21.45356,20.76791,20.82399,20.85721,20.36657,7778.0,301.0,2.0,354.0,4.91569e+18,0.0,2.549236,4366.0,55536.0,46.0
1.23767e+18,165.9244452,32.33980136,22.98389,21.95733,20.58774,19.84794,19.55155,4576.0,301.0,1.0,341.0,7.25307e+18,1.0,0.3395573,6442.0,56369.0,69.0
1.23766e+18,135.7433358,46.41029673,20.77593,19.10901,18.82173,18.6787,18.72135,2825.0,301.0,5.0,204.0,5.81217e+18,0.0,-0.000324948,5162.0,55893.0,996.0
1.23765e+18,249.6085305,45.77681116,20.03447,19.94801,19.77898,19.72773,19.7445,1453.0,301.0,3.0,61.0,9.61637e+18,0.0,1.15845,8541.0,58257.0,214.0
1.23767e+18,125.8853125,13.49412713,20.71819,18.03484,16.90619,16.56785,16.35909,5137.0,301.0,4.0,84.0,5.07005e+18,0.0,2.98e-05,4503.0,55563.0,462.0
1.23767e+18,133.1104174,16.12344683,24.74097,21.81865,21.38399,21.43681,21.35231,5137.0,301.0,4.0,134.0,1.24829e+19,1.0,0.2184408,11087.0,58488.0,324.0
1.23768e+18,40.29111418,3.586411109,24.7618,23.50528,22.25379,21.97982,21.52896,7718.0,301.0,2.0,257.0,1.06028e+19,1.0,0.7652147,9417.0,58055.0,624.0
1.23768e+18,24.95262562,2.378935036,23.65257,23.76629,22.90933,22.02259,21.35769,7717.0,301.0,4.0,496.0,1.05814e+19,1.0,0.7244605,9398.0,58124.0,764.0
1.23767e+18,36.91526376,24.08637177,18.78726,17.12819,16.40216,16.11632,15.97406,5934.0,301.0,4.0,92.0,3.64916e+18,0.0,-1.31e-05,3241.0,54884.0,427.0
1.23765e+18,217.7677579,3.643497838,25.02263,22.10707,20.36452,19.53686,19.08878,2190.0,301.0,2.0,239.0,5.38192e+18,1.0,0.494602,4780.0,55682.0,417.0
1.23765e+18,4.617657052,15.38650124,25.22674,22.17591,20.46942,19.55645,19.15983,1904.0,301.0,4.0,180.0,6.96274e+18,1.0,0.4731573,6184.0,56267.0,621.0
1.23767e+18,345.3192011,26.13304773,21.30888,20.47238,20.39975,20.41795,20.13681,6366.0,301.0,4.0,75.0,7.41071e+18,0.0,0.694058,6582.0,56274.0,135.0
1.23767e+18,349.7471568,18.53768963,19.23088,17.96239,17.82065,17.78402,17.82338,6366.0,301.0,4.0,133.0,8.5648e+18,0.0,-0.000110878,7607.0,56902.0,299.0
1.23767e+18,66.51820543,17.12065377,19.05087,16.49607,14.96787,13.62782,12.39726,6003.0,301.0,2.0,152.0,1.84323e+18,0.0,8.57e-05,1637.0,52992.0,492.0
1.23766e+18,210.841126,7.310204059,21.84786,20.95987,20.85843,20.83487,20.43761,3841.0,301.0,5.0,305.0,5.47548e+18,0.0,3.86e-05,4863.0,55688.0,838.0
1.23768e+18,24.0073888,18.74291911,22.32961,21.89431,21.73312,21.01897,20.31232,7923.0,301.0,3.0,333.0,8.15829e+18,0.0,1.711668,7246.0,56625.0,64.0
1.23766e+18,177.892986,54.17634892,19.34375,18.07431,17.60009,17.26951,17.08463,2821.0,301.0,2.0,175.0,1.14511e+18,1.0,0.05188603,1017.0,52706.0,244.0
1.23766e+18,162.6116843,52.22326714,19.27099,18.12522,17.67884,17.37751,17.24479,2821.0,301.0,2.0,113.0,1.13719e+18,1.0,0.06552584,1010.0,52649.0,102.0
1.23767e+18,218.5622031,25.4253978,19.51559,18.07312,17.21544,16.7948,16.44413,4649.0,301.0,3.0,226.0,2.40384e+18,1.0,0.09375799,2135.0,53827.0,159.0
1.23768e+18,331.9915779,18.38928499,21.51034,21.02409,21.08671,21.08473,21.71761,8108.0,301.0,2.0,64.0,8.52532e+18,0.0,-0.000244433,7572.0,56944.0,26.0
1.23768e+18,43.67258231,3.118984003,24.02046,20.5104,18.75779,18.09334,17.70065,7675.0,301.0,6.0,160.0,4.79315e+18,1.0,0.3205462,4257.0,55480.0,718.0
1.23766e+18,134.2559804,31.58466408,24.69369,23.80136,21.80155,20.66028,19.84621,3606.0,301.0,2.0,69.0,1.20091e+19,0.0,0.9987301,10666.0,58440.0,793.0
1.23766e+18,144.8394348,31.19624589,21.74668,22.23314,21.68136,20.96259,20.15859,4518.0,301.0,5.0,118.0,1.17601e+19,1.0,0.9159158,10445.0,58158.0,392.0
1.23766e+18,145.1552789,31.26454196,21.97341,21.25766,21.89866,21.5234,23.10174,4518.0,301.0,5.0,120.0,1.17601e+19,1.0,0.7528014,10445.0,58158.0,350.0
1.23766e+18,130.3277566,29.48967494,20.3372,18.24108,17.39116,16.91535,16.60453,3606.0,301.0,2.0,42.0,1.42781e+18,1.0,0.0838319,1268.0,52933.0,629.0
1.23767e+18,169.394457,27.74662119,19.55769,19.469,19.24376,19.25563,19.37844,5112.0,301.0,6.0,389.0,1.27869e+19,0.0,1.320359,11357.0,58522.0,99.0
1.23767e+18,171.2128039,27.9994711,25.24017,22.72488,21.18456,19.22162,18.08441,5112.0,301.0,6.0,400.0,2.49515e+18,0.0,0.000153018,2216.0,53795.0,563.0
1.23767e+18,173.0467607,28.11568152,19.9559,19.75046,20.15038,20.38478,20.89714,5112.0,301.0,6.0,411.0,2.4974e+18,0.0,-0.000328751,2218.0,53816.0,569.0
1.23768e+18,26.43282911,11.03811648,23.0005,20.61602,18.94409,18.32247,17.85413,7773.0,301.0,2.0,483.0,5.24897e+18,1.0,0.3265843,4662.0,55590.0,96.0
1.23768e+18,340.769739,20.60637412,26.59091,21.09993,19.23971,18.57262,18.16926,8102.0,301.0,3.0,108.0,6.89064e+18,1.0,0.3267915,6120.0,56206.0,483.0
1.23766e+18,242.1654629,26.82890873,20.14127,18.32061,17.4176,16.9338,16.60905,3927.0,301.0,4.0,99.0,1.56851e+18,1.0,0.127938,1393.0,52824.0,486.0
1.23768e+18,341.822557,10.89639827,22.75185,21.70168,21.49237,21.54097,21.07332,7773.0,301.0,2.0,191.0,5.6916e+18,0.0,2.723905,5055.0,55889.0,622.0
1.23768e+18,346.6500755,21.41942276,20.87844,19.43145,17.96036,17.33367,16.90774,8102.0,301.0,3.0,145.0,7.42204e+18,1.0,0.2091066,6592.0,56535.0,377.0
1.23768e+18,329.5646293,18.51234295,21.65404,21.56676,20.70138,19.81271,19.68168,8102.0,301.0,3.0,36.0,5.65226e+18,0.0,4.858816,5020.0,55852.0,887.0
1.23767e+18,267.8727335,25.26388096,18.04481,17.11568,16.75286,16.61002,16.56301,4828.0,301.0,4.0,127.0,2.45785e+18,0.0,-0.000497024,2183.0,53536.0,40.0
1.23766e+18,118.1620721,29.28229906,23.07223,21.48396,20.34187,19.62424,19.09104,2777.0,301.0,3.0,66.0,4.22448e+18,1.0,0.5847304,3752.0,55236.0,367.0
1.23767e+18,332.3230115,21.70544125,24.65833,24.68067,22.00761,20.91763,20.02226,4880.0,301.0,4.0,35.0,8.53329e+18,1.0,0.6350492,7579.0,56954.0,343.0
1.23767e+18,345.4239245,23.96474469,26.33056,21.62988,19.9664,19.04305,18.50551,4880.0,301.0,4.0,117.0,7.41745e+18,1.0,0.4740704,6588.0,56536.0,67.0
1.23766e+18,135.3762364,42.76832738,23.81485,22.98044,21.95543,20.54633,19.88754,2777.0,301.0,3.0,195.0,9.32479e+18,1.0,0.6326854,8282.0,57041.0,325.0
1.23765e+18,0.724235845,16.17665938,19.54506,18.97217,18.72278,18.64299,18.69172,1739.0,301.0,6.0,307.0,8.4564e+17,0.0,0.000330593,751.0,52251.0,326.0
1.23766e+18,215.0940347,-2.431389549,19.58494,19.71145,19.2975,19.19037,19.2885,2379.0,301.0,3.0,39.0,1.03249e+18,0.0,1.340945,917.0,52400.0,160.0
1.23766e+18,230.8610876,46.53686521,22.60694,22.7738,20.73783,19.62386,19.10189,3187.0,301.0,2.0,39.0,1.49863e+18,1.0,0.5939884,1331.0,52766.0,212.0
1.23767e+18,120.951332,41.81994683,23.25148,22.47993,20.89256,19.90502,19.36902,6573.0,301.0,3.0,242.0,6.69262e+18,1.0,0.5023846,5944.0,56220.0,993.0
1.23767e+18,153.3603274,15.99827398,23.35156,23.0594,22.2878,21.48384,20.90593,5972.0,301.0,6.0,253.0,1.07806e+19,1.0,0.7917021,9575.0,57786.0,350.0
1.23767e+18,197.5909602,33.17643584,23.21531,20.82209,19.10903,18.48745,18.13422,4576.0,301.0,1.0,518.0,4.48e+18,1.0,0.3082863,3980.0,55331.0,444.0
1.23766e+18,131.0799197,43.50723233,24.18559,24.28872,21.95005,20.68925,19.65184,2825.0,301.0,5.0,175.0,7.63703e+18,0.0,-6.16e-05,6783.0,56284.0,175.0
1.23766e+18,156.8166525,56.94472013,22.74399,21.17586,19.45796,18.723,18.40631,2243.0,301.0,4.0,237.0,7.98051e+18,1.0,0.4266886,7088.0,56657.0,477.0
1.23765e+18,159.6604774,5.349954202,22.10259,21.69923,20.61117,19.75168,19.39229,2126.0,301.0,5.0,270.0,5.37408e+18,1.0,0.5432018,4773.0,55648.0,587.0
1.23766e+18,244.558638,25.33053786,21.52871,19.26029,17.79279,17.22842,16.83219,3927.0,301.0,4.0,116.0,1.77334e+18,1.0,0.2191196,1575.0,53493.0,158.0
1.23766e+18,231.4161767,32.72469847,22.85925,20.02035,18.46368,17.88627,17.44498,3927.0,301.0,4.0,25.0,5.31336e+18,1.0,0.292747,4719.0,55736.0,850.0
1.23767e+18,155.0045483,24.16787374,20.36963,18.61764,17.52842,17.06794,16.72049,5112.0,301.0,3.0,300.0,2.6414e+18,1.0,0.1441921,2346.0,53734.0,156.0
1.23767e+18,155.2195719,24.24272092,19.82232,18.00122,17.18566,16.8113,16.56224,5112.0,301.0,3.0,301.0,2.64152e+18,1.0,0.04069763,2346.0,53734.0,589.0
1.23768e+18,347.5654299,-1.887573593,23.33595,22.02624,21.38535,20.46042,19.83874,8038.0,301.0,5.0,136.0,1.03741e+19,1.0,0.8155687,9214.0,57684.0,45.0
1.23768e+18,348.9732321,-1.870323557,22.62726,22.33977,22.47818,20.87365,21.29475,8038.0,301.0,5.0,146.0,1.0373e+19,1.0,0.799771,9213.0,57712.0,136.0
1.23767e+18,37.50434375,25.09658069,25.15959,22.10259,20.4458,18.72549,17.82163,5934.0,301.0,4.0,99.0,2.70109e+18,0.0,-8.18e-05,2399.0,53764.0,209.0
1.23766e+18,237.540105,33.71978891,20.77034,18.79863,17.60102,17.1183,16.7616,3926.0,301.0,4.0,76.0,1.57977e+18,1.0,0.193515,1403.0,53227.0,475.0
1.23767e+18,228.626249,12.68317012,21.91896,21.30166,21.41958,21.15269,20.8961,5322.0,301.0,3.0,127.0,6.17901e+18,0.0,2.302848,5488.0,56013.0,276.0
1.23768e+18,357.8852821,2.724528808,21.08625,21.16819,20.86348,20.70051,20.53805,7712.0,301.0,4.0,315.0,8.83738e+18,0.0,1.428186,7849.0,56980.0,706.0
1.23766e+18,5.808392305,-1.052766662,21.85297,21.73966,20.70529,19.54745,18.90626,4263.0,301.0,1.0,154.0,4.75021e+18,1.0,0.6812496,4219.0,55480.0,131.0
1.23766e+18,15.80591297,-1.05681497,19.9007,19.10365,18.86762,18.66237,18.71533,4263.0,301.0,1.0,221.0,1.68668e+18,1.0,0.1082131,1498.0,52914.0,283.0
1.23768e+18,343.0680771,12.43770821,26.11718,21.95147,21.06702,21.00998,20.83483,7773.0,301.0,5.0,200.0,5.68708e+18,0.0,-0.000256286,5051.0,56214.0,596.0
1.23767e+18,166.0169345,16.76606087,22.56449,22.54556,20.78441,19.73407,19.42067,5360.0,301.0,4.0,134.0,6.03283e+18,1.0,0.5292884,5358.0,56016.0,936.0
1.23766e+18,158.855497,58.09054548,25.98469,24.09011,22.3876,20.70866,19.86629,2987.0,301.0,5.0,62.0,9.22001e+18,1.0,0.7219745,8189.0,57448.0,45.0
1.23768e+18,352.1522152,20.10192415,24.38471,21.05876,19.31031,18.6544,18.17172,7923.0,301.0,5.0,132.0,6.89524e+18,1.0,0.3709848,6124.0,56211.0,820.0
1.23768e+18,353.4866729,20.16358382,21.97973,21.26751,19.98818,19.08841,19.42037,7923.0,301.0,5.0,141.0,6.89631e+18,1.0,0.2982582,6125.0,56273.0,643.0
1.23768e+18,2.081037181,20.54462525,23.29982,21.54473,20.67021,19.86138,19.39727,7923.0,301.0,5.0,195.0,6.94801e+18,1.0,0.3873063,6171.0,56311.0,285.0
1.23767e+18,152.4807359,22.01968422,19.55399,18.20431,17.75615,17.60063,17.58103,5137.0,301.0,5.0,263.0,3.57936e+18,0.0,-0.000164923,3179.0,54830.0,448.0
1.23765e+18,241.6234263,54.16755039,20.21895,18.22567,17.26563,16.82078,16.39092,1412.0,301.0,5.0,365.0,6.99322e+17,1.0,0.1085284,621.0,52055.0,502.0
1.23766e+18,151.3390875,49.40966439,23.94282,22.26192,20.45863,19.34155,18.85504,2821.0,301.0,2.0,61.0,7.49978e+18,1.0,0.5671554,6661.0,56366.0,573.0
1.23768e+18,12.90647339,3.165370337,22.26926,22.35695,21.92761,21.65333,21.39758,7712.0,301.0,5.0,415.0,9.85276e+18,0.0,2.685201,8751.0,57685.0,48.0
