age_at_marriage,marriage_duration_years,num_children,education_level,employment_status,combined_income,religious_compatibility,cultural_background_match,communication_score,conflict_frequency,conflict_resolution_style,financial_stress_level,mental_health_issues,infidelity_occurred,counseling_attended,social_support,shared_hobbies_count,marriage_type,pre_marital_cohabitation,domestic_violence_history,trust_score,divorced
25,9,0,Bachelor,Full-time,85434,Same Religion,1,4.57931337698872,2,Collaborative,1.81389236419519,0,0,0,8.29157801163489,0,Love,0,0,9.7906063457177,0
24,1,0,High School,Full-time,70847,Same Religion,1,5.76385492283792,4,Avoidant,3.57320417527573,0,0,0,3.94392137432777,2,Arranged,1,0,4.79433897334852,1
28,2,1,High School,Part-time,49443,Not Religious,1,3.49777857387048,2,Passive,4.60619544895792,0,1,0,4.67683635550247,2,Love,1,0,5.93510948722831,0
26,17,1,Bachelor,Homemaker,56870,Not Religious,1,6.25601752416837,4,Collaborative,5.6141780271625,0,0,0,5.23631500450207,4,Love,0,0,4.01524380888768,1
35,14,4,Master,Full-time,35395,Same Religion,0,6.73630988081609,4,Collaborative,5.69193773651163,0,0,0,5.34461732394184,3,Arranged,0,0,2.15275381209766,0
18,4,1,Bachelor,Unemployed,64977,Same Religion,1,2.85105604778115,3,Collaborative,5.85067473449863,0,0,0,3.71655435536646,3,Love,1,0,5.04148049456624,1
33,4,2,Bachelor,Part-time,43868,Same Religion,1,6.48836913125376,3,Collaborative,1,0,0,0,3.95199655158003,1,Love,1,0,4.95628462179931,0
34,7,0,Bachelor,Full-time,104776,Same Religion,1,6.40628352845899,1,Collaborative,1.69469867428534,1,1,0,7.47830572867615,5,Love,0,0,6.13893476463225,1
18,1,3,Bachelor,Part-time,49046,Not Religious,1,6.87350025630746,0,Collaborative,5.12676032565993,0,0,0,5.22789175436011,3,Love,1,0,2.4926970452254,0
26,2,1,Bachelor,Homemaker,80515,Same Religion,1,6.23148237399475,1,Collaborative,5.38181537597122,0,0,0,2.47007983192988,3,Love,1,0,5.96116482106713,1
26,2,1,Bachelor,Full-time,90569,Same Religion,1,6.7034061621862,4,Collaborative,4.60702941067875,1,0,0,6.20376880980444,2,Arranged,0,0,4.40316740581945,1
20,2,2,High School,Part-time,76576,Not Religious,1,6.69677436758867,1,Avoidant,6.00788591755301,1,0,0,7.2848080306751,0,Love,1,0,6.47723759134226,1
24,16,3,High School,Full-time,49867,Same Religion,1,6.49077375041206,2,Aggressive,6.64426479697243,0,0,1,7.53221024214803,2,Love,1,0,1.53583864255448,0
22,3,0,Bachelor,Full-time,48438,Same Religion,1,6.74480725995794,1,Collaborative,2.22428203328172,0,0,0,9.86198221955958,2,Love,1,0,8.49494796032222,0
36,2,3,Bachelor,Part-time,118882,Same Religion,1,9.08226338594792,4,Passive,1,0,0,0,5.3371174232629,0,Arranged,1,0,6.39478198888193,0
32,7,4,Master,Unemployed,99478,Same Religion,0,8.61931176831433,3,Passive,4.00793614336944,0,0,0,5.24385839579055,1,Arranged,1,0,8.17131237746673,0
34,20,5,Bachelor,Unemployed,66069,Same Religion,1,5.77256342782761,4,Collaborative,6.66824413437256,0,0,0,7.33302633116409,0,Love,1,0,5.12927153523978,1
31,2,0,High School,Full-time,53232,Same Religion,1,4.75218393907414,6,Aggressive,5.63825879615787,1,0,0,6.09088969783751,3,Arranged,1,0,6.4784700284111,1
22,1,0,High School,Homemaker,42599,Same Religion,0,8.54091756474075,1,Collaborative,4.29186960681756,0,0,1,5.6387114091723,3,Love,0,0,3.39713840814894,1
25,4,0,High School,Full-time,47604,Same Religion,0,10,2,Aggressive,8.07651596983144,0,0,0,6.13852029257825,2,Arranged,1,0,4.2391771332306,1
30,13,0,Master,Unemployed,74206,Same Religion,1,5.94344758380132,3,Aggressive,10,0,0,0,6.99164300190584,2,Love,1,0,3.59138920817482,0
21,8,1,Bachelor,Full-time,106258,Not Religious,1,6.99939196902292,0,Avoidant,6.8188713497201,1,0,1,7.3032185230808,0,Love,1,0,4.32545575345629,0
31,16,1,Master,Homemaker,57624,Same Religion,0,5.34860863786613,3,Avoidant,8.9433888610413,0,0,0,6.34965235123193,5,Love,0,1,3.80515656189568,1
26,32,0,Bachelor,Unemployed,83969,Same Religion,1,7.06212434425675,2,Avoidant,1.24898430626494,0,0,0,2.94154349610331,2,Love,1,0,9.18555353103447,1
26,15,0,Master,Homemaker,77969,Same Religion,0,2.03527851923299,4,Collaborative,5.3155641204228,1,0,0,6.87062342700359,5,Love,0,0,3.08244913009974,0
31,9,2,No Formal Education,Full-time,54150,Same Religion,0,4.95118301595522,4,Aggressive,3.68200429870592,0,0,1,1.81730597815083,7,Love,0,0,4.65266355033148,0
30,6,3,Bachelor,Part-time,79981,Same Religion,1,7.44721000301399,2,Aggressive,6.74130236346331,0,0,0,4.8927073068893,5,Other,1,0,6.17076212024636,0
26,1,3,Master,Unemployed,80602,Different Religion,1,4.25004987124643,2,Aggressive,1.92085283425597,1,0,0,5.05824690950209,2,Love,0,0,9.08982726044783,1
33,40,0,Bachelor,Unemployed,78336,Same Religion,1,7.10911629306036,1,Aggressive,4.90789993468797,0,0,1,4.90343140791301,3,Arranged,1,0,6.30357529208552,0
22,4,4,PhD,Part-time,51747,Different Religion,0,7.04022661929107,0,Collaborative,3.4246206270521,0,1,0,7.7260590347146,3,Arranged,1,0,8.48169466440099,0
31,1,2,Master,Full-time,74342,Same Religion,0,7.15827810287367,0,Avoidant,7.01621857426722,0,0,0,4.39151112189981,4,Love,1,1,8.60361049462116,1
30,10,1,No Formal Education,Full-time,83780,Not Religious,1,4.98529426665477,0,Avoidant,3.75071581527262,0,0,0,8.8586925465114,4,Love,0,0,6.07809845436373,0
26,3,0,Bachelor,Full-time,79115,Not Religious,1,7.53049211491575,0,Collaborative,1.10712940074694,1,0,0,3.99386441273759,1,Arranged,1,0,4.19444128888311,0
29,8,2,Master,Homemaker,81556,Same Religion,1,9.69684111758922,1,Avoidant,6.16699812815313,0,1,0,7.9561618116025,5,Arranged,1,0,7.7338932261194,0
21,8,1,Bachelor,Unemployed,55939,Same Religion,0,5.01848967997885,2,Collaborative,7.15189301618963,0,0,0,10,5,Love,1,0,4.46980283222477,0
32,5,2,High School,Full-time,81450,Same Religion,1,4.66022268737465,3,Avoidant,2.77991890992388,0,1,0,3.5637387097271,1,Love,1,0,6.27926309822187,1
27,18,3,Bachelor,Homemaker,85801,Not Religious,1,5.65936831498401,0,Avoidant,6.67601809030522,0,0,1,5.18990674229364,2,Love,0,0,4.85929030160335,0
25,3,2,Master,Full-time,50861,Same Religion,1,6.55035349258691,2,Avoidant,5.25914935630193,0,0,0,5.96090656099505,8,Arranged,0,0,6.0730069227284,0
33,5,4,High School,Full-time,32318,Different Religion,1,3.93971860640074,3,Aggressive,5.2437612081944,0,0,0,6.84726696898461,6,Love,1,0,3.75484713362245,1
24,7,2,Bachelor,Full-time,92711,Different Religion,0,5.09120421182076,3,Aggressive,1,0,0,0,5.8681454065544,5,Love,0,0,6.01733325095936,0
20,10,0,Bachelor,Homemaker,50749,Same Religion,1,8.91149060366608,4,Collaborative,7.87270774643623,0,0,0,6.23929885061411,1,Arranged,1,0,4.90361276696187,0
20,15,2,Bachelor,Unemployed,45148,Same Religion,1,8.27193050043203,3,Collaborative,5.88443309450309,0,0,0,6.5710214245159,4,Love,0,0,3.44111698279731,1
31,5,0,Master,Full-time,64245,Same Religion,1,4.01842980854015,2,Collaborative,5.69370440426854,0,0,0,4.36691745696851,3,Love,1,0,8.56826846252803,0
21,10,3,Master,Part-time,54600,Not Religious,1,9.73181395684204,2,Aggressive,6.04455465290867,0,0,1,6.84876010997143,2,Love,0,0,5.7903281485289,1
36,1,0,Bachelor,Full-time,21475,Same Religion,1,5.14014996697247,2,Collaborative,5.61161213346205,0,0,0,7.83833232217761,3,Other,0,0,7.30765932395733,0
18,26,1,High School,Full-time,77836,Same Religion,0,6.67091892771049,4,Passive,8.71592290278486,0,0,0,7.29581744978087,2,Arranged,0,0,7.8722820106805,0
36,4,0,Bachelor,Full-time,77335,Same Religion,1,6.08334370788365,0,Avoidant,7.75811752616761,1,0,0,8.90212271871062,1,Arranged,0,0,4.82187790808186,0
29,13,2,Bachelor,Full-time,39372,Same Religion,1,7.83726622173603,2,Avoidant,3.8720022581642,1,0,0,4.43084936553159,2,Love,1,0,7.21074312150655,0
27,1,0,Bachelor,Homemaker,59490,Same Religion,1,3.71320343988834,2,Collaborative,10,1,1,0,8.48577331193578,5,Love,1,0,4.82133112470499,1
25,2,1,High School,Part-time,39655,Not Religious,0,4.94577401030124,2,Aggressive,6.92582008524922,1,0,0,8.64851289388423,4,Love,1,0,5.15967366778897,1
29,6,0,Bachelor,Full-time,42824,Different Religion,1,4.16655819786236,2,Collaborative,9.87665308994796,0,0,1,4.9554146832603,6,Love,1,0,7.31436509724227,1
27,21,1,Bachelor,Full-time,47961,Different Religion,1,3.88724613255085,1,Aggressive,5.56165695607447,0,0,0,6.08728057190051,5,Love,0,0,4.84512957981694,1
33,7,3,Bachelor,Full-time,70571,Different Religion,1,4.51410294142093,2,Avoidant,5.29909547680458,0,0,0,3.16981605404991,7,Love,1,0,9.78561993742973,0
28,26,2,Bachelor,Full-time,100223,Different Religion,0,4.32820031034214,1,Aggressive,1.89732335683924,1,0,0,4.93070232810583,1,Love,1,0,9.8839809883329,0
28,6,0,Bachelor,Part-time,51734,Same Religion,0,7.28268629740843,0,Collaborative,1,1,0,1,4.99849816074196,2,Love,1,0,9.08043250469686,1
26,6,1,High School,Full-time,76779,Not Religious,1,5.22524998169904,2,Aggressive,5.04737304630371,0,0,1,6.40627439013448,5,Love,0,0,6.81597577334866,0
27,1,2,No Formal Education,Unemployed,75952,Same Religion,0,5.49235640697827,0,Collaborative,4.15018652623991,0,0,0,3.8485653642719,3,Love,0,0,5.31420375402492,1
29,16,1,Bachelor,Full-time,17404,Same Religion,1,2.32970561640769,3,Passive,6.00259919689776,1,1,0,4.18617216714851,1,Love,1,0,6.02480125438434,1
19,2,1,High School,Full-time,32299,Same Religion,1,7.97649148655965,2,Collaborative,3.28909310614703,0,0,0,4.85395606370202,1,Love,0,0,6.70531651569302,0
21,22,1,Bachelor,Homemaker,100925,Same Religion,0,2.57498081789731,3,Collaborative,6.80477724578657,0,0,0,3.47877995614543,1,Love,1,0,6.76790535112792,0
31,24,0,Master,Full-time,49875,Same Religion,1,6.19094754187836,1,Collaborative,7.26538048034325,0,0,0,4.4080092031012,8,Love,1,0,4.78959216208022,0
28,28,1,Master,Full-time,69061,Same Religion,0,8.65733591372858,3,Avoidant,9.34331138572804,0,0,1,9.5976032802043,1,Arranged,1,0,9.96722954412899,1
27,7,0,Master,Full-time,66735,Different Religion,1,9.07464553216897,2,Collaborative,10,0,0,1,4.73703631321175,3,Love,1,0,5.33599678758343,0
28,11,0,High School,Full-time,17438,Same Religion,1,3.23315453527648,1,Passive,6.88472547601111,0,0,0,8.52377275910278,3,Love,0,0,3.20223048601903,1
29,15,2,Bachelor,Full-time,46359,Same Religion,1,5.64171967105216,2,Collaborative,10,1,0,0,6.58233259842128,2,Love,1,1,5.97935072208603,0
25,1,1,Master,Full-time,74533,Not Religious,1,7.5401197902159,3,Aggressive,6.09935908329856,0,0,0,7.00623625890183,1,Love,0,0,3.47704911842304,0
24,9,2,Bachelor,Homemaker,41244,Same Religion,1,5.18996639036601,0,Aggressive,5.69744022523603,0,0,0,5.40621756073934,4,Arranged,0,0,5.85939147662626,0
28,1,2,Master,Unemployed,52438,Same Religion,1,8.16164351191229,1,Aggressive,2.53540759418266,0,0,1,3.48219601212552,4,Love,0,0,5.72364576725957,1
23,6,1,High School,Part-time,35918,Different Religion,1,1.92467330414413,3,Collaborative,5.22851933798271,0,0,0,9.45397431412296,1,Love,1,0,7.67024457431813,1
30,1,2,High School,Full-time,43189,Same Religion,0,6.30421706481588,4,Avoidant,4.20259467990901,1,1,0,4.03421172330755,1,Love,1,0,8.09496994736325,0
19,2,0,Master,Part-time,49465,Same Religion,1,6.89769348176731,1,Aggressive,2.62884704308977,0,0,0,6.53065563224799,2,Love,1,0,4.65983526846882,0
33,4,0,Bachelor,Full-time,22816,Same Religion,0,3.70824900096258,1,Collaborative,1.13405697211308,0,0,1,6.80646415064633,2,Love,0,0,3.78174261130607,1
30,5,5,High School,Full-time,83431,Same Religion,1,7.60162733566438,3,Collaborative,4.94787393369054,1,1,0,2.1590257604236,6,Love,1,0,6.2939419391731,0
29,9,0,Bachelor,Full-time,32228,Same Religion,1,3.9511014883731,4,Collaborative,2.24646541659666,0,0,1,3.57371439685375,4,Other,0,0,5.35474611253675,1
32,1,0,Master,Full-time,56551,Same Religion,1,9.24697424143293,3,Collaborative,4.64283268199957,0,0,0,7.20309482889542,7,Love,0,0,4.92002559739063,0
36,7,1,High School,Full-time,45102,Same Religion,1,5.35427299834899,2,Avoidant,7.00774514965072,0,0,0,6.79630422238502,2,Love,0,0,5.43303471310607,0
33,2,0,High School,Full-time,81537,Same Religion,0,5.68106440857926,2,Avoidant,2.77590342547302,0,0,0,6.13454733269443,4,Arranged,0,0,9.09641492413914,1
18,8,0,High School,Full-time,35352,Not Religious,0,3.93275020207349,2,Passive,1.91417303745476,1,0,0,7.3339085508875,6,Love,1,0,3.38104501411694,0
21,10,0,PhD,Full-time,44358,Same Religion,1,5.29982265301748,3,Collaborative,1.67464361516863,0,0,1,6.03759628068132,3,Other,0,0,4.72886417496506,1
24,8,1,PhD,Full-time,33257,Not Religious,1,4.58615801869445,3,Collaborative,3.32465292142681,1,0,1,4.42411732261336,2,Arranged,1,0,4.00064559237168,1
28,13,2,Bachelor,Full-time,11838,Same Religion,1,6.60388702752022,1,Avoidant,3.43373633023951,0,0,0,7.40362647291263,3,Love,1,0,7.49767953255232,0
30,4,0,Bachelor,Full-time,70181,Different Religion,0,6.51741582789603,0,Avoidant,1.68172496490859,0,0,0,2.95337830982269,3,Arranged,1,0,6.86998472945937,1
24,14,1,Bachelor,Full-time,60646,Same Religion,0,5.82358639655842,2,Collaborative,7.36554997489911,0,0,0,4.78648284104999,3,Arranged,0,0,5.50200503707257,0
28,5,1,High School,Full-time,64381,Same Religion,1,6.33980288435445,5,Passive,6.41430325654276,0,1,0,7.86007905053224,2,Love,1,0,6.6158765259269,0
24,6,2,Master,Full-time,76209,Same Religion,1,3.81222793741648,2,Avoidant,1.18685065285125,0,0,0,7.54714280294308,6,Love,0,0,2.91502161908131,0
24,10,1,High School,Full-time,62162,Not Religious,1,3.93387964337819,0,Passive,2.35393043378453,0,0,0,6.94592665745554,2,Love,1,0,7.610930066773,1
20,1,1,Bachelor,Unemployed,51119,Same Religion,0,8.41101474475942,1,Avoidant,7.11288355163955,0,0,0,9.82199123142898,3,Love,1,0,4.05010849673141,0
23,10,3,Bachelor,Full-time,65192,Same Religion,0,4.50853375707098,2,Aggressive,1.72681570506668,1,1,1,6.42807386127192,3,Arranged,1,0,4.57375392536865,0
21,9,1,High School,Full-time,49870,Same Religion,0,6.59448228248817,1,Aggressive,2.61082332536038,1,0,1,5.91343586129086,1,Love,1,0,7.30829858571043,1
23,3,0,Bachelor,Full-time,82247,Same Religion,1,1.39384711688217,1,Avoidant,4.475345532598,0,1,0,8.89221761394444,3,Love,1,0,1,1
33,1,0,Bachelor,Full-time,52758,Different Religion,1,6.85143822896538,1,Passive,3.09370148057828,1,0,1,7.11630152049392,2,Love,0,0,5.53398076033974,0
23,1,0,Master,Full-time,57615,Different Religion,1,8.32471073755304,3,Aggressive,10,0,0,0,5.97523670367907,0,Arranged,1,0,6.34901842991425,0
41,25,2,High School,Homemaker,72731,Same Religion,1,6.24180940760022,2,Avoidant,6.13174464528142,1,0,1,7.18895189500215,5,Arranged,0,0,6.04145487918018,1
30,11,5,High School,Unemployed,106722,Same Religion,1,6.34008855517478,2,Avoidant,5.68285841507957,0,0,0,7.2832971293269,8,Love,0,0,7.24272843206712,0
28,1,4,Bachelor,Full-time,39556,Same Religion,1,9.13641060962463,0,Aggressive,4.88237366603189,1,0,0,5.17307486245581,3,Love,0,0,6.67100784898294,0
23,4,1,No Formal Education,Part-time,35632,Not Religious,1,6.56791525684738,2,Avoidant,7.16263249610815,0,0,1,3.88807372938255,3,Love,0,0,5.96256711707994,0
31,8,0,High School,Full-time,55099,Same Religion,1,4.63136995565539,5,Avoidant,5.70396159735403,0,0,0,5.66170193547765,6,Arranged,0,0,2.16212538045797,0
25,18,3,No Formal Education,Full-time,45035,Same Religion,1,5.12216962145905,1,Avoidant,3.77393818703742,0,0,1,10,4,Love,0,0,3.98799773550766,0
28,1,3,Master,Unemployed,73999,Same Religion,0,4.78434059556969,2,Avoidant,1,0,0,1,10,3,Love,1,0,5.39571824567344,0
40,2,2,Master,Full-time,63948,Same Religion,1,7.94963467850642,5,Passive,3.4144086966878,1,1,0,4.95234046754571,1,Love,1,0,2.58559008930052,0
27,22,0,High School,Full-time,37610,Different Religion,1,8.57789272421804,7,Aggressive,4.15738054563145,0,0,0,5.20762665204853,2,Love,1,0,2.48027012133377,0
33,1,1,Bachelor,Part-time,74989,Same Religion,0,8.13458170204772,0,Collaborative,6.19176961663046,1,0,0,6.51317963688933,6,Love,0,0,8.62181229810867,1
24,2,1,High School,Part-time,96953,Different Religion,1,4.5431176433163,0,Collaborative,7.3264687564198,1,0,0,5.4326072110206,0,Love,1,0,7.42688511518898,1
27,31,2,Bachelor,Homemaker,44019,Same Religion,1,6.14441294980907,5,Passive,4.99931708595516,0,0,0,9.46238296727992,5,Arranged,0,0,4.92294285529907,0
36,9,4,No Formal Education,Unemployed,66505,Different Religion,0,7.40175473688961,1,Avoidant,5.2115002407438,0,0,0,6.01521148747431,4,Other,1,0,6.91741387042575,0
24,3,1,High School,Unemployed,16106,Same Religion,0,3.66491618319908,3,Collaborative,2.0062766791525,0,0,0,5.46165906925597,5,Love,0,0,3.299657140973,1
37,1,1,Bachelor,Full-time,52637,Not Religious,1,7.81803736080822,1,Aggressive,2.8541767962213,1,0,1,3.69474872542942,1,Arranged,0,0,7.14221043880667,0
31,1,1,High School,Full-time,66193,Same Religion,1,7.70277220063219,3,Collaborative,1,0,0,1,9.81459864105846,3,Arranged,1,0,5.93205420224823,0
25,2,2,Master,Unemployed,57172,Different Religion,0,7.20023284665602,4,Aggressive,3.46284504823627,1,0,0,5.92540278345467,0,Love,0,0,9.09472349198936,0
31,21,2,High School,Homemaker,62251,Different Religion,1,7.64297771732463,3,Avoidant,5.81491152580493,0,0,1,6.77530207183902,3,Love,0,0,7.75657386816733,0
32,5,3,High School,Full-time,44439,Same Religion,1,5.83496399572392,3,Collaborative,6.64534562962764,1,0,0,7.48189718778738,2,Love,0,0,5.32979885901257,0
31,12,0,Bachelor,Homemaker,85200,Same Religion,1,4.32869119600565,3,Avoidant,3.31522911329364,1,0,0,6.16341537298833,3,Love,1,0,9.62030555247879,0
20,25,0,Master,Full-time,51786,Not Religious,0,8.34067960575517,2,Passive,7.66491555123109,1,0,1,5.30439116251091,3,Love,1,0,7.52422998548517,1
24,5,3,High School,Full-time,35410,Same Religion,1,6.09153902213139,1,Avoidant,8.67426273163136,0,0,0,5.7724562117092,2,Love,1,0,7.78814539619798,1
26,2,0,High School,Full-time,59223,Not Religious,1,4.9561722209573,6,Collaborative,7.16858137484451,0,0,1,7.45538369213349,2,Love,1,0,5.68514008774752,0
27,7,2,High School,Full-time,78458,Same Religion,1,6.2570302062811,4,Collaborative,7.97685258818007,0,1,1,7.67206233091221,3,Other,0,0,9.44267154657531,0
31,23,1,No Formal Education,Unemployed,71089,Same Religion,1,6.24276452133252,4,Avoidant,2.698574981132,0,0,0,1,2,Arranged,0,0,5.81257396021355,0
28,16,1,Bachelor,Full-time,49645,Same Religion,1,5.07369943818372,3,Passive,1.40158118123812,0,0,0,6.16195886101777,4,Other,0,0,5.52722253922045,0
21,1,1,Master,Homemaker,95463,Same Religion,1,7.08822730597668,1,Aggressive,7.28972769432602,0,0,0,6.89249042104587,3,Arranged,1,0,8.33947523814633,0
29,11,1,Bachelor,Part-time,58505,Same Religion,1,9.83225091654683,2,Passive,8.44989774425961,0,0,1,8.37586994408916,5,Love,1,0,5.94170060889424,1
31,8,0,High School,Full-time,25753,Same Religion,0,3.51359165024102,4,Avoidant,9.16424178409022,0,0,0,7.99365363158011,1,Love,1,0,5.54487878888508,0
30,23,2,Bachelor,Unemployed,71887,Not Religious,1,3.56127910228409,2,Collaborative,1,0,0,1,7.50060255633635,3,Arranged,0,0,8.63157086347048,1
33,1,3,High School,Full-time,57253,Different Religion,1,8.47026944198338,2,Avoidant,5.12856401804721,0,0,1,7.26725158393856,3,Arranged,1,0,5.50297259148505,0
32,7,3,Bachelor,Unemployed,58519,Same Religion,1,7.57671074564842,1,Aggressive,2.17141270852173,0,0,0,9.5319608626794,1,Love,0,0,9.5165376292058,1
30,21,1,Bachelor,Full-time,77776,Same Religion,1,9.34159759915372,2,Aggressive,4.55926418882525,0,0,0,10,2,Love,1,0,5.74462531451182,1
27,5,2,Bachelor,Full-time,54779,Different Religion,1,9.78054901753827,3,Aggressive,7.12186639363018,0,0,0,4.99054789635262,3,Love,1,0,5.32747913940127,1
19,6,2,High School,Part-time,54196,Same Religion,1,7.54852695170415,3,Aggressive,5.93334833864564,0,0,0,7.75273238197589,4,Love,1,0,6.81458013803352,0
30,1,2,High School,Homemaker,34929,Not Religious,1,3.70741465235203,0,Collaborative,1.33068826706883,0,0,1,3.39462461991746,3,Love,1,0,7.36395841426564,0
29,3,1,Master,Part-time,49411,Same Religion,1,6.71138323223297,2,Collaborative,4.53572606654793,0,0,0,8.21998337501593,3,Love,1,0,4.40113265577934,1
29,3,3,Master,Part-time,64899,Different Religion,0,5.30457042582402,1,Aggressive,3.68678471273016,0,0,1,5.21677290415305,4,Other,1,1,3.25814500614401,1
21,29,1,High School,Unemployed,48242,Same Religion,1,7.00366164157573,2,Collaborative,7.30357353181839,0,0,1,9.04710499219883,3,Love,0,0,4.05524553815192,0
22,3,1,High School,Full-time,26612,Different Religion,1,4.53960804531599,0,Aggressive,3.17597803769238,0,1,0,5.65991757248113,1,Love,1,0,6.77301489162221,0
33,6,1,Master,Unemployed,73029,Same Religion,0,7.10355992313957,3,Collaborative,5.40369221548482,0,0,0,4.775421034349,5,Arranged,0,0,6.18650073834794,0
27,11,1,Master,Full-time,73849,Same Religion,0,7.47006904282693,1,Avoidant,4.19869575362166,0,0,0,4.56001920437108,2,Love,0,0,7.1541443517524,0
31,1,3,No Formal Education,Full-time,74000,Same Religion,0,6.59803248230438,1,Collaborative,9.44042130987304,0,0,0,7.80028671709124,3,Love,1,0,4.29244986307357,0
28,6,1,High School,Full-time,41489,Same Religion,1,6.87594313260243,6,Collaborative,6.73630887115826,0,0,0,6.18242076188256,3,Love,0,0,8.31516900141176,1
28,13,3,Bachelor,Full-time,59587,Same Religion,0,7.50070103099571,3,Collaborative,4.69392984138528,1,0,0,6.92582076853044,4,Arranged,0,0,7.5381663101002,1
32,20,4,High School,Full-time,64792,Different Religion,0,4.52792098710867,1,Collaborative,4.07927368680451,0,0,0,4.27967994847412,1,Love,1,0,9.07110627365436,0
25,9,1,Bachelor,Full-time,71891,Same Religion,1,6.65070996933041,3,Passive,4.98378518359715,0,1,1,6.39138238488395,5,Love,1,0,6.42227656552267,1
28,11,2,High School,Full-time,72338,Same Religion,1,5.87929502132913,0,Passive,10,0,1,0,7.23652496257812,5,Love,0,0,6.00482811586492,1
25,1,0,High School,Part-time,31743,Same Religion,1,8.27914518902344,3,Collaborative,6.4697061480856,1,0,0,10,2,Love,1,0,5.96962507703461,1
25,29,3,High School,Part-time,94442,Different Religion,1,7.6165275387185,1,Collaborative,5.78263673796767,0,0,0,3.27136010909441,2,Arranged,1,0,6.62397386510648,0
26,1,1,Bachelor,Part-time,35830,Not Religious,1,4.89659167768504,2,Collaborative,6.72274735156635,0,1,0,6.36632719851882,3,Love,1,0,4.05833312976952,1
29,14,2,Bachelor,Full-time,27376,Different Religion,1,7.44712640812278,2,Collaborative,6.4425277828029,0,0,1,4.45249363378277,3,Love,1,1,5.24497460148962,1
25,3,1,Bachelor,Unemployed,10000,Not Religious,1,8.80438473166886,5,Collaborative,6.6627643890191,0,1,0,6.156109497854,3,Love,1,0,9.17628476351235,1
34,27,2,Master,Full-time,73970,Not Religious,1,6.84824585078078,2,Collaborative,6.7145464077566,1,0,0,6.8705537235394,7,Love,0,0,6.20905799468648,0
23,12,1,Master,Part-time,88976,Different Religion,1,5.38802134843989,3,Passive,2.5499451438254,0,1,0,8.53661851893019,5,Love,0,0,6.07855582273386,0
27,14,4,Bachelor,Full-time,47350,Same Religion,1,3.87005218738612,2,Avoidant,1.75606132234409,0,0,0,5.51602138579899,2,Love,1,0,5.85419673513705,0
25,2,1,No Formal Education,Part-time,24640,Same Religion,1,2.06762980870462,2,Avoidant,6.74319269782093,0,0,0,7.71906907655638,0,Love,0,0,6.32783931855202,0
35,5,1,Bachelor,Full-time,77490,Same Religion,0,8.2374734620636,4,Avoidant,5.92094550406291,0,0,0,8.66239294339309,2,Love,0,0,7.13523047396105,0
28,9,1,High School,Unemployed,34042,Not Religious,1,3.29986116277647,5,Collaborative,3.63977198328099,1,0,1,4.00161965041968,1,Love,0,0,3.6866664324884,0
33,14,2,No Formal Education,Homemaker,72379,Same Religion,1,3.96984690250569,1,Aggressive,3.28670288735734,0,0,0,2.55080762812709,5,Love,1,0,4.16530952549041,1
20,1,0,High School,Unemployed,41510,Same Religion,1,6.20822925697215,2,Collaborative,6.28229085293985,0,0,0,3.30166815072165,1,Arranged,1,0,5.91834369658605,0
29,32,1,Bachelor,Full-time,51218,Not Religious,0,6.62684563399688,1,Collaborative,6.27132523972714,0,0,0,3.98083903852388,2,Love,1,0,5.37240297098352,1
32,22,2,Bachelor,Full-time,66384,Same Religion,1,8.94288344016902,3,Passive,1.25040785532679,1,0,0,5.8220645461221,3,Arranged,0,0,4.74794225662796,0
28,3,1,Bachelor,Homemaker,66532,Different Religion,0,6.7376876476568,1,Collaborative,5.11328012807273,0,1,0,6.89405299205484,0,Love,1,0,5.50936124644211,1
33,17,1,Bachelor,Full-time,62135,Different Religion,1,5.46356628809721,1,Collaborative,4.68390516796936,0,0,0,3.42854033152406,1,Arranged,0,0,4.63917760332155,0
25,7,3,High School,Homemaker,89403,Not Religious,1,5.46600534207906,3,Avoidant,4.33726969744076,0,0,0,8.87775766644016,8,Love,1,0,4.78750412035803,1
35,6,1,Bachelor,Full-time,94286,Not Religious,1,2.96771989118612,0,Collaborative,2.28193437313689,0,0,1,9.45861830662701,3,Love,0,0,3.61076633415041,0
39,3,1,Master,Homemaker,95846,Not Religious,1,8.88220210543649,1,Avoidant,3.27054961204752,0,0,0,5.41391272430245,4,Love,0,0,7.50462154891751,1
26,8,1,High School,Homemaker,56478,Different Religion,1,7.7735220990276,1,Passive,4.20980800008074,0,0,0,3.2688922724412,0,Love,0,0,6.03496052254221,1
25,13,4,Bachelor,Part-time,62121,Same Religion,0,6.55332131627738,3,Collaborative,1,1,0,0,7.81822999449876,4,Love,0,0,8.21725427307409,0
35,5,0,High School,Full-time,87565,Different Religion,1,8.86569845229107,2,Avoidant,7.63818395901951,0,1,0,6.26075750231944,4,Arranged,1,0,5.44791961894676,1
35,9,2,Master,Full-time,46965,Not Religious,1,8.15025172333338,1,Avoidant,4.82393489809927,0,0,0,4.26409122529181,1,Other,1,0,9.86032761488054,1
25,12,4,Master,Homemaker,51404,Same Religion,1,7.07900903963108,1,Aggressive,3.55544622896136,1,0,0,9.46252384361399,5,Love,1,0,7.83882729591542,0
25,12,0,Master,Homemaker,60416,Same Religion,1,5.93317819855007,2,Avoidant,2.46090649192103,0,0,0,4.55359732858832,2,Love,1,0,4.06506962857778,0
